cid	is_parent	name	parent_cid	
50010527	false	衬衫	50008165
50010518	false	卫衣\/绒衫	50008165
50010539	false	毛衣\/针织衫	50008165
50012308	true	外套\/夹克\/大衣	50008165
50010531	false	棉袄\/棉服	50008165
50010526	false	羽绒服\/羽绒内胆	50008165
50010540	false	套装	50008165
50012424	false	亲子装\/亲子时装	50008165
50012340	true	童鞋\/婴儿鞋	50008165
50016012	false	儿童舞蹈服\/演出服\/礼服	50008165
50016450	false	校服\/校服定制	50008165
50023868	false	儿童泳衣\/裤\/帽	50008165
50024824	false	儿童配饰\/发饰	50008165
50006584	false	婴童袜子	50008165
50006583	true	帽子\/围巾\/口罩\/手套\/耳套\/脚套	50008165
50006217	false	其它	50008165
50156002	false	背心\/吊带衫	50008165
50152002	true	儿童旗袍\/唐装\/民族服装	50008165
50146004	false	反穿衣\/罩衣	50008165
50020280	false	其他品牌保健品	50020275
50015218	true	药食同源食品	50020275
50008044	false	燕窝	50020275
50005945	true	参类保健品	50020275
50005773	true	蜂蜜\/蜂产品	50020275
50008046	false	冬虫夏草	50020275
50015134	true	鹿茸	50020275
50015194	true	灵芝	50020275
50015207	true	枸杞及其制品	50020275
50015211	true	雪蛤\/林蛙油	50020275
50015219	true	阿胶膏方	50020275
50009980	false	三七	50020275
50009979	false	山药	50020275
50012186	false	石斛\/枫斗	50020275
50020296	true	其他传统滋补品	50020275
50050143	true	新资源食品	50020275
50013061	true	蜜饯\/枣类\/梅\/果干	50002766
50012981	true	山核桃\/坚果\/炒货	50002766
50008613	true	牛肉干\/猪肉脯\/肉类熟食	50002766
50010550	true	饼干\/糕点\/小点心\/膨化	50002766
50008055	false	巧克力\/DIY巧克力	50002766
50016091	true	糖果零食\/果冻\/布丁	50002766
50009556	true	鱿鱼丝\/鱼干\/海味即食	50002766
50008430	true	奶酪\/乳制品\/	50002766
50009837	true	米\/面粉\/杂粮	50016422
50009821	true	调味品\/果酱\/沙拉	50016422
50025682	true	南北干货\/肉类干货	50016422
50010696	false	烘焙原料\/辅料\/食品添加剂	50016422
50016443	false	其他食品	50016422
50025689	true	方便速食	50016422
50050378	true	食用油\/调味油	50016422
50005462	false	QQ币\/QQ卡	40
50007212	false	QQ增值服务	40
50005457	true	QQ秀	40
50007210	false	QQ游戏币\/欢乐豆	40
50005458	true	QQ宠物	40
50005460	false	QQ空间	40
50007185	true	QQ音速	40
50010890	false	点亮QQ图标	40
50008049	false	Q点	40
50005461	false	腾讯游戏	40
50007211	false	QQ游戏大厅道具	40
50005491	false	QQ其它	40
50011556	true	羽毛球	50010728
50012937	true	乒乓球	50010728
50013823	true	足球	50010728
50013202	true	篮球	50010728
50017077	true	网球	50010728
50017616	true	排球	50010728
50017776	true	高尔夫	50010728
50017859	true	棒球	50010728
50017625	true	壁球	50010728
50017757	true	保龄球	50010728
50016729	true	游泳	50010728
50010828	false	跳舞毯	50010728
2612	true	山地\/公路\/便携自行车	50010728
50019782	true	电动车\/电动车配件	50010728
50016689	true	轮滑\/滑板\/极限运动	50010728
50016663	true	瑜伽	50010728
50016472	true	舞蹈\/健美操\/体操	50010728
50017913	true	跆拳道\/武术\/搏击	50010728
50017085	true	踏步机\/中小型健身器材	50010728
50017117	true	跑步机\/大型健身器械	50010728
50018096	true	橄榄球	50010728
50017722	true	台球	50010728
50017871	true	麻将\/棋牌\/益智类	50010728
50018005	true	飞镖\/桌上足球\/室内休闲	50010728
50017269	true	田径运动器材	50010728
50018025	true	毽子\/空竹\/民间运动	50010728
50013253	true	游乐场\/体育场馆设施	50010728
50023363	true	马术运动	50010728
50023370	true	击剑运动	50010728
50018189	true	F1\/赛车	50010728
50018194	true	冰球\/速滑\/冰上运动	50010728
50019503	true	慢跑(有氧运动)	50010728
50019502	false	运动护具\/急救用品	50010728
50019501	false	运动书籍\/教材	50010728
50019500	false	运动健身卡\/会员卡	50010728
50010745	false	其他赛事纪念品	50010728
50010749	false	其它运动用品	50010728
50014023	true	垂钓装备	50013886
50013887	true	登山包\/旅行包\/户外包	50013886
50013888	true	户外服装	50013886
50013908	false	睡袋	50013886
50014756	true	防潮垫\/地席\/枕头	50013886
50019269	true	户外鞋袜	50013886
50015368	true	服饰配件	50013886
50013891	true	专项户外运动装备	50013886
50014759	true	刀具\/多用工具	50013886
50013892	true	户外休闲家具	50013886
50016119	true	旅行便携装备	50013886
50019007	true	军迷服饰\/军迷用品	50013886
50018158	true	防护\/救生装备	50013886
50014766	false	干粮\/户外食品	50013886
50014767	true	地图\/旅行指南\/影像资料	50013886
50019539	true	帐篷\/天幕\/帐篷配件	50013886
50019592	true	望远镜\/夜视仪\/户外眼镜	50013886
50019601	true	户外照明	50013886
50019712	true	饮水用具\/盛水容器	50013886
50014763	true	通讯\/导航\/户外表类	50013886
50014764	true	洗漱清洁\/护理用品	50013886
50014762	false	登山杖\/手杖	50013886
50014757	true	炉具\/餐具\/野餐烧烤用品	50013886
50016382	false	活动\/培训	50013886
2203	false	其它	50013886
50025640	false	场地预定	50013886
50013228	false	运动T恤	50011699
50011717	false	运动卫衣\/套头衫	50011699
50011718	false	运动风衣	50011699
50011739	false	运动茄克\/外套	50011699
50011720	false	运动棉衣	50011699
50011721	false	运动羽绒服	50011699
50011704	false	运动毛衣\/线衫	50011699
50022728	false	运动套装	50011699
